language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Chinese,14,34,2,1,2,0.0007635506506483425,0.2825005727721034,0.2825005727721034
Chinese,14,8,2,1,2,0.0007781302391385919,0.2267059213743674,0.2267059213743674
Chinese,5,14,2,1,1,0.0008132672842478043,0.3670627752513009,0.3670627752513009
Chinese,14,47,2,1,2,0.0008275133902147378,0.23002708647843237,0.23002708647843237
Chinese,8,10,7,1,6,0.0008378376634737409,0.4257175829798468,0.4257175829798468
Chinese,43,11,4,0,4,0.0008469591105107046,0.4062290876462047,0.4062290876462047
Chinese,20,23,3,0,3,0.0008535254715207342,0.3841091955316748,0.3841091955316748
Chinese,31,7,3,0,2,0.0008576535697965557,0.33748780983519877,0.33748780983519877
Chinese,23,50,2,0,1,0.0009169752596586151,0.43218956952416104,0.43218956952416104
Chinese,26,4,4,1,1,0.000939218957914912,0.365370582449084,0.365370582449084
Chinese,29,17,3,1,1,0.0009405694537617255,0.3565421839501809,0.3565421839501809
Chinese,44,23,3,0,3,0.0009729634990610995,0.33471812273589413,0.33471812273589413
Chinese,48,17,7,0,7,0.001002153806196134,0.4324742219036041,0.4324742219036041
Chinese,48,45,7,1,3,0.0010264908515022306,0.38915070109931005,0.38915070109931005
Chinese,14,2,1,0,1,0.001086980143023579,-0.2897594515361303,0.2897594515361303
Chinese,42,24,2,0,2,0.0010874721591207415,0.30809713387807697,0.30809713387807697
Chinese,8,11,7,1,7,0.0011746331312943805,0.5177466968813583,0.5177466968813583
Chinese,32,13,5,1,5,0.0011824345477294848,0.4747771697305631,0.4747771697305631
Chinese,38,36,3,0,3,0.0011877052139140415,0.35580015882459437,0.35580015882459437
Chinese,28,17,4,1,4,0.0012829206188101163,0.34993086918001204,0.34993086918001204
Chinese,48,13,3,0,3,0.0013040966523193253,0.3991503338787507,0.3991503338787507
Chinese,43,32,5,1,2,0.0013515730763971907,0.3989808806722513,0.3989808806722513
Chinese,38,40,3,0,3,0.001371749039880963,0.42372864654386183,0.42372864654386183
Chinese,7,9,5,0,4,0.001414044091597683,0.47470234312697435,0.47470234312697435
Chinese,14,32,5,1,7,0.0014287394314095492,0.3301589729268924,0.3301589729268924
Chinese,13,33,6,1,3,0.00144886894829287,0.23694292894444277,0.23694292894444277
Chinese,44,40,3,0,3,0.0015938841496225126,0.3967426381481103,0.3967426381481103
Chinese,48,5,3,1,3,0.0016130083315382478,0.45394493495853255,0.45394493495853255
Chinese,38,4,1,0,1,0.0016160264576967483,0.37109710096215365,0.37109710096215365
Chinese,9,31,1,0,3,0.001629038286710874,0.34811040006986044,0.34811040006986044
Chinese,48,47,2,1,5,0.0016627050534608974,0.2714552764576869,0.2714552764576869
Chinese,16,32,7,1,7,0.0016711938269193668,0.2854069220540527,0.2854069220540527
Chinese,40,10,6,0,2,0.001689028321789044,0.35145649597266443,0.35145649597266443
Chinese,14,5,2,1,2,0.0017602474831330652,0.17879131578975582,0.17879131578975582
Chinese,13,34,5,1,7,0.0018189368015934279,0.171838237896817,0.171838237896817
Chinese,36,32,5,1,4,0.0018649286507708435,0.4809970394147986,0.4809970394147986
Chinese,37,11,2,0,3,0.0018811621322997669,0.37581200295979617,0.37581200295979617
Chinese,48,12,2,0,2,0.0019199729341963137,0.4099364393681846,0.4099364393681846
Chinese,14,28,4,1,2,0.0019339833690174759,0.19080547866365333,0.19080547866365333
Chinese,41,17,3,1,6,0.002028971738504371,0.24037410052733518,0.24037410052733518
Chinese,37,23,2,0,4,0.002039186116920538,0.25478914296579924,0.25478914296579924
Chinese,13,12,3,0,6,0.002126078635783345,0.1677266486474172,0.1677266486474172
Chinese,43,2,1,0,1,0.0021683503941516556,-0.1932718998528066,0.1932718998528066
Chinese,11,47,7,1,1,0.00218364848886218,0.18357356257816806,0.18357356257816806
Chinese,25,16,3,1,3,0.002196703614230017,0.26791214777332995,0.26791214777332995
Chinese,23,28,2,1,1,0.0022585052987585006,0.5300048181796723,0.5300048181796723
Chinese,1,50,2,0,1,0.0023058953091858883,0.5095998432629434,0.5095998432629434
Chinese,20,22,1,0,2,0.0023136045250827194,0.40034908144455333,0.40034908144455333
Chinese,41,16,3,1,5,0.002388169968174806,0.19743285762122453,0.19743285762122453
Chinese,24,38,4,0,6,0.002493891605767367,0.4125707394871042,0.4125707394871042
Chinese,43,16,1,0,1,0.002585515579045565,-0.2316236664828851,0.2316236664828851
Chinese,44,17,3,0,1,0.002667505588929725,0.18473754223396843,0.18473754223396843
Chinese,38,41,4,1,4,0.002803118017194204,0.47067957796846804,0.47067957796846804
Chinese,13,43,3,0,2,0.0028228002607743694,-0.22350955253367014,0.22350955253367014
Chinese,5,3,4,1,4,0.0028751018695516903,0.3125679917976694,0.3125679917976694
Chinese,44,48,3,0,1,0.002920247637777487,0.4555402336569507,0.4555402336569507
Chinese,27,1,3,0,1,0.0029637601230619987,-0.10220074286417227,0.10220074286417227
Chinese,41,47,2,1,3,0.002977345961849755,0.3816272183345379,0.3816272183345379
Chinese,22,34,7,1,2,0.003023528669889996,0.39264440857639454,0.39264440857639454
Chinese,32,41,6,1,3,0.00304688004243096,0.38223523792399305,0.38223523792399305
Chinese,10,36,1,0,1,0.0032956288025031873,0.31700951086399887,0.31700951086399887
Chinese,29,4,6,1,6,0.003364947584446783,0.30525545942904914,0.30525545942904914
Chinese,1,30,2,0,1,0.0033724799422056788,0.41405102504384145,0.41405102504384145
Chinese,35,39,1,0,1,0.003413154552917437,0.367567977879779,0.367567977879779
Chinese,35,45,7,1,3,0.003481284751445311,0.3886756699954982,0.3886756699954982
Chinese,21,42,1,0,1,0.003531163008781628,0.30792214598216583,0.30792214598216583
Chinese,34,16,2,1,3,0.003622185335230277,0.16455083007285365,0.16455083007285365
Chinese,41,11,6,1,4,0.0036611251265726936,0.339859084907103,0.339859084907103
Chinese,34,9,7,1,7,0.0036650617798654837,0.5077215496281994,0.5077215496281994
Chinese,48,14,4,0,4,0.003829719239934369,0.3794251982923434,0.3794251982923434
Chinese,48,23,2,0,2,0.00390827619941979,0.2842424555695824,0.2842424555695824
Chinese,40,5,3,1,3,0.004090278615568374,0.3979028079340119,0.3979028079340119
Chinese,45,5,3,1,2,0.004220655593721501,0.44122113051873074,0.44122113051873074
