language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Persian,36,11,3,0,7,0.01182135109119178,0.29639930159696265,0.29639930159696265
Persian,4,12,4,0,3,0.011886345610477312,0.30109999486456995,0.30109999486456995
Persian,43,3,4,0,6,0.01217352028842,0.27970510228092643,0.27970510228092643
Persian,8,11,1,0,7,0.012347746440795858,0.3074456178390844,0.3074456178390844
Persian,2,24,5,1,7,0.0127025745162879,0.4014632175193066,0.4014632175193066
Persian,44,9,4,0,3,0.012721694761453172,0.26382478253735775,0.26382478253735775
Persian,9,15,1,0,1,0.012765517836230771,0.27510594444486547,0.27510594444486547
Persian,47,5,4,0,4,0.012988845184507632,0.25189286613603223,0.25189286613603223
Persian,38,47,2,0,2,0.013133034139702644,0.24982540197097763,0.24982540197097763
Persian,21,34,1,0,1,0.01319506619173527,-0.23599028983606993,0.23599028983606993
Persian,22,46,6,1,2,0.013315077110543376,0.1303359159048368,0.1303359159048368
Persian,12,37,1,0,3,0.013555849315495102,0.24781793054968693,0.24781793054968693
Persian,8,47,1,0,2,0.013894015903571642,0.2685597015371583,0.2685597015371583
Persian,18,7,4,0,4,0.014076697219335875,0.28871686167872296,0.28871686167872296
Persian,45,12,1,0,3,0.01415061592207533,0.31819586982606457,0.31819586982606457
Persian,36,14,3,0,3,0.014161427053673882,0.3007604135740908,0.3007604135740908
Persian,44,37,1,0,3,0.014256444432499078,0.26470588493791264,0.26470588493791264
Persian,27,19,6,0,3,0.014261131101441876,0.4058300708568182,0.4058300708568182
Persian,36,47,3,0,4,0.014432962064212426,0.2532441615950595,0.2532441615950595
Persian,45,40,1,0,6,0.014471793017686413,0.34808137837494396,0.34808137837494396
Persian,37,4,4,0,6,0.014497152276514078,0.3665870751676862,0.3665870751676862
Persian,14,34,1,0,1,0.014676847387593077,-0.2311591076773357,0.2311591076773357
Persian,19,50,3,0,3,0.014886490297059131,0.32733357512563266,0.32733357512563266
Persian,1,26,5,1,5,0.015009722753210655,-0.23207741821910874,0.23207741821910874
Persian,35,12,2,0,3,0.015249386831298166,0.36859776539072603,0.36859776539072603
Persian,24,27,2,0,1,0.015329122258913636,0.25793282702463866,0.25793282702463866
Persian,8,40,1,0,1,0.01580066615854591,0.33783360434964366,0.33783360434964366
Persian,28,17,1,0,1,0.016141871527194433,-0.19903497608837287,0.19903497608837287
Persian,20,12,1,0,5,0.016154149832458393,0.2645266189873745,0.2645266189873745
Persian,20,37,1,0,7,0.016156138542571422,0.2565091846962345,0.2565091846962345
Persian,28,18,3,0,3,0.016370222258456874,0.33402737343193073,0.33402737343193073
Persian,46,21,6,1,5,0.016397664386814267,0.30111801817526973,0.30111801817526973
Persian,48,4,4,0,6,0.016413045804391974,0.24552721358246846,0.24552721358246846
Persian,22,23,1,0,1,0.016601297049393084,0.2398672467912419,0.2398672467912419
Persian,4,19,3,0,3,0.016935339097876548,0.39026456191610426,0.39026456191610426
Persian,48,27,1,0,1,0.017066160864323835,0.24181981187448126,0.24181981187448126
Persian,33,2,6,1,2,0.017331491479260906,-0.29228636419298154,0.29228636419298154
Persian,14,42,1,0,1,0.017673374872226217,0.26973826164939385,0.26973826164939385
Persian,39,4,4,0,3,0.0180763320726844,0.3486975406078562,0.3486975406078562
Persian,46,22,6,1,6,0.018242933651305138,0.3469527187308892,0.3469527187308892
Persian,44,21,1,0,1,0.018412938117875557,0.21659062972076573,0.21659062972076573
Persian,3,30,5,0,4,0.018619843791486856,0.18769462833778422,0.18769462833778422
Persian,36,50,3,0,2,0.018993500955294177,0.2840694307234459,0.2840694307234459
Persian,14,39,4,0,4,0.01899888577537467,0.33733340740914375,0.33733340740914375
Persian,40,38,7,0,7,0.019031225415858628,0.30677876008058397,0.30677876008058397
