language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,3,21,1,0,3,0.8266857087582673,0.1574512338957046,0.1574512338957046,False
chinese,3,22,1,0,7,0.18077680989536754,0.24406621500863537,0.24406621500863537,False
chinese,3,23,2,0,1,0.16426953349470877,0.24566990100764272,0.24566990100764272,False
chinese,3,24,2,1,1,0.6439158403887342,0.23108051471454316,0.23108051471454316,False
chinese,3,25,1,0,1,0.12233016361292408,-0.32098376023605923,0.32098376023605923,False
chinese,3,26,1,0,1,0.7173901478447116,-0.3038269477770986,0.3038269477770986,False
chinese,3,27,2,0,1,0.4109390370701169,0.2721611660272954,0.2721611660272954,False
chinese,3,28,3,1,2,0.022324877730167957,-0.19151493072661963,0.19151493072661963,False
chinese,3,29,3,0,6,0.5041281931978288,0.15439159229293792,0.15439159229293792,False
chinese,3,30,1,0,6,0.9071381444551188,0.08840924288225308,0.08840924288225308,False
chinese,3,31,2,0,2,0.33712640052428533,0.2835441558669026,0.2835441558669026,False
chinese,3,32,1,0,4,0.8789847499514223,0.15605902412967948,0.15605902412967948,False
chinese,3,33,1,1,2,0.06842624226885462,0.14599530034652192,0.14599530034652192,False
chinese,3,34,1,0,1,0.4800230115247157,-0.16056508232518646,0.16056508232518646,False
chinese,3,35,2,1,2,0.08849546743883206,0.12850327925826083,0.12850327925826083,False
chinese,3,36,2,0,1,0.2790294237603278,0.2743921560725751,0.2743921560725751,False
chinese,3,37,2,0,4,0.9128703877728117,0.20782102643969194,0.20782102643969194,False
chinese,3,38,5,0,4,0.055041838834741404,0.18646053745161295,0.18646053745161295,False
chinese,3,39,3,1,6,0.9992272464645514,0.2643238440975258,0.2643238440975258,False
chinese,3,40,3,0,6,0.7195735928424979,0.2017884373302109,0.2017884373302109,False
chinese,3,41,5,1,5,0.21954769199360183,0.17578039374768403,0.17578039374768403,False
chinese,3,42,2,0,1,0.6069905274508451,0.23274985647396468,0.23274985647396468,False
chinese,3,43,3,0,6,0.4052676958091298,0.20177578183388287,0.20177578183388287,False
chinese,3,44,3,0,1,0.7622262059022721,0.2825291930309178,0.2825291930309178,False
chinese,3,45,1,0,2,0.006950434401054519,-0.1601428132283482,0.1601428132283482,False
chinese,3,46,3,0,1,0.25040546952552634,0.27237452648384314,0.27237452648384314,False
chinese,3,47,1,0,6,0.9833209087454478,0.18982752389089122,0.18982752389089122,False
chinese,3,48,1,0,7,0.8542521709136283,0.1539911153418044,0.1539911153418044,False
chinese,3,49,1,0,1,0.5494269186883406,0.30480367053627677,0.30480367053627677,False
chinese,3,50,3,0,1,0.9026446036462876,0.28033488292471875,0.28033488292471875,False
chinese,4,1,2,0,1,0.7372476348963262,0.2650554637812796,0.2650554637812796,False
chinese,4,2,2,0,1,0.8971213055114893,0.3078252175113044,0.3078252175113044,False
chinese,4,3,2,0,1,0.15644330545039511,0.2911147760947471,0.2911147760947471,False
chinese,4,5,6,1,1,0.06224372850152402,0.1239709342015725,0.1239709342015725,False
chinese,4,6,7,1,6,0.09574827899089443,0.19635312052003798,0.19635312052003798,False
chinese,4,7,1,0,1,0.7059331171546146,0.32057985630405517,0.32057985630405517,False
chinese,4,8,2,0,1,0.6825194516223089,0.3276616372077421,0.3276616372077421,False
chinese,4,9,2,0,2,0.6321672086566672,0.36082782232824945,0.36082782232824945,False
chinese,4,10,1,0,2,0.0989245945235211,0.2311229187465743,0.2311229187465743,False
chinese,4,11,1,0,1,0.9050049746788931,0.31436253723544944,0.31436253723544944,False
chinese,4,12,1,0,3,0.19567294171749852,0.2575936339178531,0.2575936339178531,False
chinese,4,13,3,1,7,0.20361828874692203,-0.11113389559064986,0.11113389559064986,False
chinese,4,14,1,0,4,0.5301879046022691,0.20663943619002392,0.20663943619002392,False
chinese,4,15,2,0,2,0.02280527984857416,0.307349555964366,0.307349555964366,False
chinese,4,16,2,0,1,0.5072239461476021,0.31526540842451845,0.31526540842451845,False
chinese,4,17,1,0,1,0.08430965214394369,0.33488962304289993,0.33488962304289993,False
