language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,3,26,1,0,7,0.7170648934224874,-0.13960718409194067,0.13960718409194067,False
english,3,27,2,0,5,0.6789815622547826,-0.1278761549177092,0.1278761549177092,False
english,3,28,2,1,7,0.7045411722860473,-0.09633561525464603,0.09633561525464603,False
english,3,29,1,0,6,0.8411438172991965,0.1780018368222475,0.1780018368222475,False
english,3,30,3,0,3,0.8343322262280881,0.06923074269110684,0.06923074269110684,False
english,3,31,1,0,4,0.5351716304018976,-0.1461029175946582,0.1461029175946582,False
english,3,32,1,0,6,0.9461843629048867,-0.09639969297277866,0.09639969297277866,False
english,3,33,1,0,5,0.4092210678635596,-0.14659356038777316,0.14659356038777316,False
english,3,34,1,0,3,0.6490258336660433,0.0669894911357205,0.0669894911357205,False
english,3,35,1,0,1,0.10838850117043622,-0.14393720266418142,0.14393720266418142,False
english,3,36,1,0,1,0.33591152472285335,-0.11538780538361354,0.11538780538361354,False
english,3,37,2,0,5,0.9223063114804148,0.15478909684010742,0.15478909684010742,False
english,3,38,2,0,2,0.45638910929172916,-0.13466629550114137,0.13466629550114137,False
english,3,39,3,1,3,0.0012765544207208864,0.3401030215461861,0.3401030215461861,False
english,3,40,1,0,7,0.6405209070214105,0.15324148378020602,0.15324148378020602,False
english,3,41,1,0,7,0.6087059151645839,0.10186587583316914,0.10186587583316914,False
english,3,42,1,0,1,0.14598797265503427,-0.13675206712030397,0.13675206712030397,False
english,3,43,1,0,7,0.2345276542551507,-0.15553531742275728,0.15553531742275728,False
english,3,44,1,0,1,0.8373429805812548,0.09236470921569663,0.09236470921569663,False
english,3,45,1,0,1,0.01950836127182063,0.1894323484605083,0.1894323484605083,False
english,3,46,1,0,2,0.6601686935319508,0.10754515789902078,0.10754515789902078,False
english,3,47,7,0,7,0.03962944146849909,0.2676383196371735,0.2676383196371735,False
english,3,48,2,0,7,0.9106610330606146,0.17631201330343751,0.17631201330343751,False
english,3,49,1,0,6,0.5052290380161519,0.1386854830651905,0.1386854830651905,False
english,3,50,1,0,6,0.7739178673922318,0.15850941517806358,0.15850941517806358,False
english,4,1,2,0,1,0.0007339514507318137,0.320565606151164,0.320565606151164,False
english,4,2,2,0,7,0.686289060987356,-0.11408274857921939,0.11408274857921939,False
english,4,3,2,0,2,0.4876074523142422,-0.11469364563006396,0.11469364563006396,False
english,4,5,1,0,5,0.5241511684075546,0.2072733517390507,0.2072733517390507,False
english,4,6,1,0,5,0.5574671347440028,0.3340584572110317,0.3340584572110317,False
english,4,7,6,0,4,3.351809923453893e-06,0.3156733100512033,0.3156733100512033,True
english,4,8,2,0,6,0.6097177034695382,-0.23338913672999334,0.23338913672999334,False
english,4,9,2,0,2,0.3497426513836689,0.1236849269850762,0.1236849269850762,False
english,4,10,2,0,4,0.39290734263034766,0.14644132532361323,0.14644132532361323,False
english,4,11,1,0,6,0.8214734366297417,-0.19545193822083726,0.19545193822083726,False
english,4,12,1,0,6,0.44001496554734976,0.2534412557488178,0.2534412557488178,False
english,4,13,5,0,4,0.00037372450631033776,0.278728925542448,0.278728925542448,True
english,4,14,1,0,1,0.24582894531316507,-0.11112311144105688,0.11112311144105688,False
english,4,15,2,0,4,0.19436870943304,0.18310186434008824,0.18310186434008824,False
