language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,2,25,3,1,1,0.15339602686554366,-0.2850152992844073,0.2850152992844073,False
chinese,2,26,2,1,5,0.7698733223831633,-0.21260023295432695,0.21260023295432695,False
chinese,2,27,3,1,1,0.8202595289135588,0.10507298774466457,0.10507298774466457,False
chinese,2,28,2,1,1,0.5114520333963691,-0.15328083523717081,0.15328083523717081,False
chinese,2,29,2,1,3,0.8272179755903958,-0.14625037399070356,0.14625037399070356,False
chinese,2,30,3,1,2,0.704434119774102,-0.11847105620263865,0.11847105620263865,False
chinese,2,31,2,1,1,0.14596677672982422,0.212530264176736,0.212530264176736,False
chinese,2,32,3,1,4,0.9701489128899281,-0.316137402604702,0.316137402604702,False
chinese,2,33,3,1,1,0.49166566972068704,-0.23098543768564803,0.23098543768564803,False
chinese,2,34,5,1,1,0.3108954749425736,-0.24848075234159656,0.24848075234159656,False
chinese,2,35,2,1,5,0.6329260133052088,0.21671983452058055,0.21671983452058055,False
chinese,2,36,5,1,5,0.5274805786263244,0.16866907843620102,0.16866907843620102,False
chinese,2,37,2,1,2,0.3780642737504022,0.17779136830729025,0.17779136830729025,False
chinese,2,38,2,1,1,0.41325581902284625,0.12539465666526556,0.12539465666526556,False
chinese,2,39,3,1,3,0.3354451616552127,0.2358442766291037,0.2358442766291037,False
chinese,2,40,3,1,6,0.19716163897960956,0.20943038302389452,0.20943038302389452,False
chinese,2,41,2,1,3,0.9694541351163,-0.0999622274942541,0.0999622274942541,False
chinese,2,42,3,1,6,0.11634697044653841,0.24809731019531153,0.24809731019531153,False
chinese,2,43,2,1,2,0.13486853389305786,0.2506480131774568,0.2506480131774568,False
chinese,2,44,2,1,1,0.018934772936258792,0.37165384292796766,0.37165384292796766,False
chinese,2,45,2,1,2,0.2618410858239561,-0.2558716675299952,0.2558716675299952,False
chinese,2,46,2,1,1,0.1546504348615916,0.22712936077528065,0.22712936077528065,False
chinese,2,47,2,1,2,0.16243199380857787,-0.20120707973602106,0.20120707973602106,False
chinese,2,48,2,1,6,0.992237588289241,0.230005526759735,0.230005526759735,False
chinese,2,49,3,1,6,0.04280746211177388,0.2130547576417223,0.2130547576417223,False
chinese,2,50,2,1,4,0.28048926564303495,-0.07233844886890141,0.07233844886890141,False
chinese,3,1,3,1,6,0.8795444282860543,-0.28246395081203596,0.28246395081203596,False
chinese,3,2,3,1,6,0.5046785004855329,-0.27152232205180205,0.27152232205180205,False
chinese,3,4,3,1,2,0.015879087464407075,0.13858295320451938,0.13858295320451938,False
chinese,3,5,3,1,3,0.056312667317413946,0.344169736477201,0.344169736477201,False
chinese,3,6,3,1,1,0.13745411308307423,-0.14750086324773087,0.14750086324773087,False
chinese,3,7,3,1,7,0.2605694533077067,-0.16536116287206268,0.16536116287206268,False
chinese,3,8,3,1,7,0.7662251371742009,-0.13873517888900663,0.13873517888900663,False
chinese,3,9,3,1,3,0.4048633327483062,-0.15816291505199045,0.15816291505199045,False
chinese,3,10,4,1,4,0.10391306347415552,-0.0939533323326241,0.0939533323326241,False
chinese,3,11,3,1,1,0.3687528767572761,-0.07771248981177344,0.07771248981177344,False
chinese,3,12,3,1,7,0.8718392302112635,0.08175535137380635,0.08175535137380635,False
chinese,3,13,3,1,4,0.959614178832954,-0.12004079377240691,0.12004079377240691,False
chinese,3,14,3,1,5,0.7139964093237565,-0.08897212844304349,0.08897212844304349,False
chinese,3,15,3,1,1,0.9683233813009896,-0.07773624544497508,0.07773624544497508,False
chinese,3,16,3,1,1,0.6750931120039728,-0.20378213753058474,0.20378213753058474,False
chinese,3,17,3,1,2,0.6340552119271078,-0.1693303904354853,0.1693303904354853,False
chinese,3,18,3,1,3,0.00928558153302463,0.15841618358789003,0.15841618358789003,False
chinese,3,19,3,1,7,0.7114624061303297,-0.3443251729165316,0.3443251729165316,False
chinese,3,20,3,1,4,0.9815031910662982,-0.1611851311289062,0.1611851311289062,False
chinese,3,21,3,1,6,0.5809855865488647,-0.11606341719588212,0.11606341719588212,False
chinese,3,22,3,1,4,0.8913157129336234,0.15329089845690166,0.15329089845690166,False
chinese,3,23,4,1,1,0.055806366093250195,0.4396556262171167,0.4396556262171167,False
chinese,3,24,3,1,2,0.3381283907318767,0.1616120950712369,0.1616120950712369,False
chinese,3,25,3,1,1,0.3805597490706672,0.1600060423842641,0.1600060423842641,False
chinese,3,26,3,1,7,0.24479266496833024,0.5078986851148268,0.5078986851148268,False
chinese,3,27,3,1,2,0.2747610511853672,0.09134323061773263,0.09134323061773263,False
chinese,3,28,4,1,4,0.00615007207494123,0.5636278402550993,0.5636278402550993,False
chinese,3,29,1,1,1,0.48384621538890205,-0.1497398466300784,0.1497398466300784,False
chinese,3,30,3,1,1,0.20759829891621376,-0.21981280178247892,0.21981280178247892,False
chinese,3,31,3,1,5,0.49594039978044213,-0.3032717309387125,0.3032717309387125,False
chinese,3,32,3,1,5,0.7474101819965534,0.1086998694265098,0.1086998694265098,False
chinese,3,33,5,1,5,0.37401642621752995,0.07159490734031188,0.07159490734031188,False
chinese,3,34,3,1,1,0.002562018093288559,0.5304388935272951,0.5304388935272951,True
chinese,3,35,1,1,5,0.9205298754723701,0.11807204010606617,0.11807204010606617,False
chinese,3,36,3,1,6,0.48837604438793425,-0.25105857338884385,0.25105857338884385,False
chinese,3,37,3,1,3,0.7219611226385547,-0.1573388631494421,0.1573388631494421,False
chinese,3,38,3,1,5,0.5470906865365814,0.13933239962061494,0.13933239962061494,False
chinese,3,39,3,1,7,0.8966665193367288,-0.20613321969156861,0.20613321969156861,False
chinese,3,40,3,1,7,0.27689270411522343,-0.2069742665137642,0.2069742665137642,False
chinese,3,41,3,1,2,0.10977004927967862,-0.3295358690902573,0.3295358690902573,False
chinese,3,42,3,1,1,0.06774577604128633,-0.33732209681368597,0.33732209681368597,False
chinese,3,43,4,1,1,0.5734206312007029,-0.3679750102841984,0.3679750102841984,False
chinese,3,44,3,1,7,0.8079471273997417,-0.19317664696130107,0.19317664696130107,False
chinese,3,45,3,1,2,0.9093024106306999,-0.094474614874106,0.094474614874106,False
chinese,3,46,3,1,2,0.45179439902220553,-0.17819908522699976,0.17819908522699976,False
chinese,3,47,3,1,1,0.8451855965325388,-0.13080094023747352,0.13080094023747352,False
chinese,3,48,3,1,2,0.17606085268443425,0.24910978854330704,0.24910978854330704,False
chinese,3,49,3,1,7,0.3319091923084688,-0.26896424148003156,0.26896424148003156,False
chinese,3,50,3,1,5,0.4611465206110613,-0.13214584883150854,0.13214584883150854,False
chinese,4,1,3,0,2,0.4989218898715695,0.12215717335471747,0.12215717335471747,False
chinese,4,2,3,1,1,0.785589652752142,0.08743308844837117,0.08743308844837117,False
chinese,4,3,3,1,1,0.29725414078409323,-0.1451237128382428,0.1451237128382428,False
chinese,4,5,1,0,1,0.11961605637894301,0.1996548878156951,0.1996548878156951,False
chinese,4,6,1,0,2,0.07833774490958224,0.20899253493278858,0.20899253493278858,False
chinese,4,7,3,0,3,9.511269500043677e-09,0.568128062417348,0.568128062417348,True
chinese,4,8,4,0,4,0.00015407002767971192,0.43534312259317043,0.43534312259317043,True
chinese,4,9,7,0,6,4.012452641342762e-09,0.5900056512123578,0.5900056512123578,True
chinese,4,10,1,0,6,0.9986182813295322,-0.11703381149269809,0.11703381149269809,False
chinese,4,11,1,0,1,0.08087607228384797,-0.1479851179526843,0.1479851179526843,False
chinese,4,12,1,0,4,0.8151944551702963,-0.11452311566948548,0.11452311566948548,False
chinese,4,13,1,0,4,0.7413459433458436,-0.05621477247023262,0.05621477247023262,False
chinese,4,14,1,0,6,0.99679423086269,-0.09285994070361213,0.09285994070361213,False
chinese,4,15,1,0,4,0.8627070297598252,-0.08947568929942265,0.08947568929942265,False
chinese,4,16,1,0,1,0.15365121668703094,-0.14156671266315107,0.14156671266315107,False
chinese,4,17,2,0,2,0.23897082708928907,-0.11014830970553477,0.11014830970553477,False
chinese,4,18,1,0,1,0.01377418349730425,0.2495511481579884,0.2495511481579884,False
chinese,4,19,4,1,4,0.0006418708005544023,0.3419996445769418,0.3419996445769418,True
chinese,4,20,1,1,5,0.6570286202632057,-0.15814655149624732,0.15814655149624732,False
chinese,4,21,1,0,5,0.34705148142925846,-0.16631392841890663,0.16631392841890663,False
