language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,3,39,6,1,2,0.7595075858391398,-0.1630611434299783,0.1630611434299783,False
english,3,40,4,1,3,0.19567001356740527,-0.20269446369705665,0.20269446369705665,False
english,3,41,6,1,5,0.7903287519123858,-0.13159370050230118,0.13159370050230118,False
english,3,42,1,1,1,0.006250971887242405,0.34686289420263783,0.34686289420263783,False
english,3,43,4,1,1,0.07052825808105254,0.2601955549657876,0.2601955549657876,False
english,3,44,4,1,1,0.0012497445244058123,0.3906732277757159,0.3906732277757159,True
english,3,45,4,1,1,0.4033155760525854,-0.5372859333105268,0.5372859333105268,False
english,3,46,1,1,4,0.260396394704128,0.31350223504892805,0.31350223504892805,False
english,3,47,4,1,6,0.5526723073931692,0.15727443952376174,0.15727443952376174,False
english,3,48,4,1,3,0.5310135186182978,0.2015199145200072,0.2015199145200072,False
english,3,49,1,1,1,0.0887291430236981,0.516917244956786,0.516917244956786,False
english,3,50,4,1,2,0.000734894484752259,0.43162747932544704,0.43162747932544704,True
english,4,1,6,1,7,0.7788165373903351,0.3609711477102876,0.3609711477102876,False
english,4,2,2,1,1,0.007766842042244317,0.5524946026169516,0.5524946026169516,False
english,4,3,4,1,1,0.11510751672692529,0.5226046350148063,0.5226046350148063,False
english,4,5,1,1,5,0.22798517850300348,0.35897402177145465,0.35897402177145465,False
english,4,6,4,1,1,0.00040502895103641876,0.37208250785417035,0.37208250785417035,True
english,4,7,6,1,1,0.010265059817224536,0.5575410505801517,0.5575410505801517,False
english,4,8,2,1,1,0.035074769063330256,0.6023712128029499,0.6023712128029499,False
english,4,9,1,1,7,0.07949542254622163,0.328304380304841,0.328304380304841,False
english,4,10,1,1,1,0.01679686004179785,0.29845851403196655,0.29845851403196655,False
english,4,11,2,1,1,0.027529405518865516,0.6008146853374235,0.6008146853374235,False
english,4,12,2,1,1,0.003922037209414878,0.5960419282624584,0.5960419282624584,False
english,4,13,2,1,1,0.10974865293568227,0.5700569667024562,0.5700569667024562,False
english,4,14,4,1,2,0.09867320055293838,0.46293693717783685,0.46293693717783685,False
english,4,15,5,1,4,0.18467783443686725,0.28622048159046315,0.28622048159046315,False
english,4,16,3,1,1,6.90076116540027e-11,0.6119254803192776,0.6119254803192776,True
english,4,17,2,1,1,0.054400706213513776,0.6023227601928185,0.6023227601928185,False
english,4,18,2,1,1,0.003235026625934434,0.5553397860907973,0.5553397860907973,False
english,4,19,7,1,6,0.0018841206855521795,0.4071753631609796,0.4071753631609796,True
english,4,20,2,1,1,0.13216626691405298,0.6003917624579933,0.6003917624579933,False
english,4,21,4,1,6,0.13987020717216828,0.17771644012722113,0.17771644012722113,False
english,4,22,6,1,6,0.007510608591351052,0.5289949376990317,0.5289949376990317,False
english,4,23,6,1,6,0.016154399672328644,0.5518267939895011,0.5518267939895011,False
english,4,24,1,1,6,0.4381759916165754,0.2573789212999997,0.2573789212999997,False
english,4,25,4,1,4,0.019009479597488065,-0.20420517548812847,0.20420517548812847,False
english,4,26,4,1,4,0.3136852059475062,-0.24900868695801562,0.24900868695801562,False
english,4,27,6,1,1,0.16469664797932182,0.5653067845766245,0.5653067845766245,False
english,4,28,5,1,1,0.7965282669073334,0.3251428614821699,0.3251428614821699,False
english,4,29,1,1,1,0.0022929768195013136,0.3985016086947436,0.3985016086947436,True
english,4,30,7,1,7,0.18810827216985557,0.2669288135411476,0.2669288135411476,False
english,4,31,1,1,1,0.0068124293468855525,0.39908046672757364,0.39908046672757364,False
english,4,32,6,1,1,0.12026321936259914,0.47178283730144105,0.47178283730144105,False
english,4,33,4,1,2,0.4800299543205989,0.4700106340825966,0.4700106340825966,False
english,4,34,4,1,1,0.7853843058992835,-0.08106997803583771,0.08106997803583771,False
english,4,35,4,1,1,0.5352504976797925,0.5316226495565711,0.5316226495565711,False
english,4,36,2,1,1,6.569670683454744e-12,0.5944595447637175,0.5944595447637175,True
english,4,37,4,1,6,0.015426120917986752,0.32679949363140287,0.32679949363140287,False
english,4,38,1,1,7,0.5460189378090159,-0.18838925533015893,0.18838925533015893,False
english,4,39,6,1,2,0.06488155218467946,-0.20683743564966417,0.20683743564966417,False
english,4,40,4,1,3,0.1827151881711431,-0.1728025158704088,0.1728025158704088,False
english,4,41,1,1,5,0.42554188853529706,-0.1186907004883552,0.1186907004883552,False
english,4,42,1,1,1,0.009024906796660867,0.3501276906547783,0.3501276906547783,False
english,4,43,1,1,1,0.0067996424622671,0.30043305714706914,0.30043305714706914,False
english,4,44,1,1,1,0.019753215542786723,0.37288649426258297,0.37288649426258297,False
english,4,45,4,1,1,0.10253089774335332,-0.5701472194253276,0.5701472194253276,False
english,4,46,1,1,2,0.04707835088159285,0.3682883339791861,0.3682883339791861,False
english,4,47,6,1,6,0.012579053666077812,0.24018980329469689,0.24018980329469689,False
english,4,48,1,1,6,0.8581248588412527,0.15020421382000587,0.15020421382000587,False
english,4,49,1,1,1,0.005120453232820419,0.5651032001437429,0.5651032001437429,False
english,4,50,1,1,1,0.001397940081074483,0.40890063680524874,0.40890063680524874,True
english,5,1,6,1,6,0.053014000183212964,0.4208475483490548,0.4208475483490548,False
english,5,2,2,1,5,0.8249050675882683,0.3751935773496828,0.3751935773496828,False
english,5,3,2,1,6,0.3459609546897416,0.4266074593764707,0.4266074593764707,False
english,5,4,1,1,5,0.07643452135028962,0.4260378542772941,0.4260378542772941,False
english,5,6,5,1,5,0.07740182456782986,0.27558005248278156,0.27558005248278156,False
english,5,7,2,1,5,0.32855908679739837,0.41373804793797836,0.41373804793797836,False
english,5,8,2,1,5,0.11231501681126661,0.4413955003032232,0.4413955003032232,False
english,5,9,1,1,6,0.020615386036048386,0.42323407721336587,0.42323407721336587,False
english,5,10,1,0,5,0.08973702905536139,0.2676698186044298,0.2676698186044298,False
english,5,11,2,1,5,0.12342325088644195,0.44216913925200857,0.44216913925200857,False
english,5,12,2,1,5,0.3509571561264577,0.41636795363517026,0.41636795363517026,False
english,5,13,2,1,1,0.9096763485375853,0.6226638491818876,0.6226638491818876,False
english,5,14,1,1,4,0.007418966877790087,0.5719333748736123,0.5719333748736123,False
english,5,15,1,0,6,0.07074077168138261,0.2210404018364354,0.2210404018364354,False
english,5,16,2,1,2,0.04487921305249308,0.396527211311873,0.396527211311873,False
english,5,17,2,1,5,0.1437676758078901,0.4691625963203207,0.4691625963203207,False
english,5,18,2,1,5,0.11173244083016394,0.4639961746774178,0.4639961746774178,False
english,5,19,2,1,5,0.09519339144059341,0.2868062191603983,0.2868062191603983,False
english,5,20,1,1,5,0.16666301291135066,0.46478310947688445,0.46478310947688445,False
english,5,21,1,0,5,0.5237534261863701,0.17391624361023245,0.17391624361023245,False
english,5,22,2,1,5,0.2649633667124106,0.4796334226531447,0.4796334226531447,False
english,5,23,2,1,5,0.16565366771781473,0.4523842366234517,0.4523842366234517,False
english,5,24,2,0,5,0.019541720202198458,0.3779903256892244,0.3779903256892244,False
english,5,25,3,0,5,0.09562526832494156,-0.1811684069474355,0.1811684069474355,False
english,5,26,3,1,3,0.10599219201892036,0.11393876575168134,0.11393876575168134,False
english,5,27,6,1,5,0.06262807550384898,0.49977175276109387,0.49977175276109387,False
english,5,28,1,1,1,0.4345538827340347,0.5724538887149785,0.5724538887149785,False
english,5,29,2,1,2,0.37303269778887815,0.30935102986933344,0.30935102986933344,False
english,5,30,2,0,2,0.0031028444581004755,0.4448208352366258,0.4448208352366258,False
english,5,31,1,1,5,0.7311269967446792,0.3671421634181084,0.3671421634181084,False
english,5,32,6,1,5,0.0037678095943769023,0.5630100144127851,0.5630100144127851,False
english,5,33,4,1,1,0.052600731317820545,0.4639300350604489,0.4639300350604489,False
english,5,34,2,0,5,0.6212025411960767,-0.17847405010767972,0.17847405010767972,False
english,5,35,4,1,1,0.1343202052675964,0.6130442417776041,0.6130442417776041,False
english,5,36,2,1,2,0.014322926671652953,0.3939347130357321,0.3939347130357321,False
english,5,37,3,0,6,0.0345474772089642,0.2104776916131694,0.2104776916131694,False
english,5,38,2,0,1,0.21953055263862295,0.08958574175849561,0.08958574175849561,False
english,5,39,5,1,2,0.7806371483530143,-0.23221800569165987,0.23221800569165987,False
english,5,40,5,0,7,0.2954760259805094,-0.14620195626915553,0.14620195626915553,False
english,5,41,7,1,1,0.008502819988555956,-0.21222442687335408,0.21222442687335408,False
english,5,42,1,0,1,0.0015037485311291895,0.33283975279392664,0.33283975279392664,True
english,5,43,2,0,1,0.09040137725334726,0.20441003966930985,0.20441003966930985,False
english,5,44,2,1,6,0.5033419703640062,0.3073183814177888,0.3073183814177888,False
english,5,45,3,1,1,0.45963007976378056,-0.5757014972008913,0.5757014972008913,False
english,5,46,2,1,2,0.35097375886643173,0.2826343710773778,0.2826343710773778,False
english,5,47,6,0,6,0.02636242757813106,0.23623214665649567,0.23623214665649567,False
english,5,48,1,0,2,0.21264716425009378,0.14783606576916938,0.14783606576916938,False
english,5,49,1,1,5,0.14079904367305976,0.4401046366207664,0.4401046366207664,False
english,5,50,1,1,7,0.49123181991514997,0.3378027904359523,0.3378027904359523,False
english,6,1,6,1,7,0.3789734561544692,0.2171403924943453,0.2171403924943453,False
english,6,2,4,1,4,0.3116646230749335,0.35005642549733745,0.35005642549733745,False
english,6,3,4,1,6,0.3590182530792208,0.2750386629735867,0.2750386629735867,False
english,6,4,4,1,6,0.017469347580791928,0.3209781304060745,0.3209781304060745,False
english,6,5,5,1,1,0.1033588654214021,0.2964280609242884,0.2964280609242884,False
english,6,7,4,1,4,0.022187410848149593,0.3758260887877161,0.3758260887877161,False
english,6,8,4,1,6,0.021882115426650507,0.30654912704743803,0.30654912704743803,False
english,6,9,4,1,7,0.5480392775536037,0.2476708693708172,0.2476708693708172,False
english,6,10,4,1,6,0.7639486980648484,0.17292784662696015,0.17292784662696015,False
english,6,11,4,1,6,0.028871070592445584,0.3096006757572582,0.3096006757572582,False
english,6,12,4,1,4,0.2650668743920788,0.30815764629389425,0.30815764629389425,False
english,6,13,2,1,1,0.003507634846805923,0.3754911878179965,0.3754911878179965,False
english,6,14,4,1,2,0.7742858287106957,0.19192190634327477,0.19192190634327477,False
english,6,15,5,1,2,0.00588484782801045,0.3279485935595231,0.3279485935595231,False
english,6,16,6,1,6,0.04603062594378014,0.38709196125287987,0.38709196125287987,False
english,6,17,4,1,6,0.04785144710324856,0.309893208797139,0.309893208797139,False
english,6,18,6,1,6,0.2784035092930338,0.30406509034408563,0.30406509034408563,False
english,6,19,4,1,4,0.626833963892278,0.26620961561988643,0.26620961561988643,False
english,6,20,4,1,6,0.04937181192458808,0.3086695848167077,0.3086695848167077,False
english,6,21,4,1,1,0.0037217021790912513,0.28788829474929534,0.28788829474929534,False
english,6,22,6,1,6,0.08421819698156073,0.4251185080033608,0.4251185080033608,False
english,6,23,6,1,6,0.1516224706305005,0.4017405279665897,0.4017405279665897,False
english,6,24,4,1,4,0.4945575156294383,0.19988195445883214,0.19988195445883214,False
english,6,25,4,1,3,0.9076931255611638,-0.13072643329460584,0.13072643329460584,False
english,6,26,4,1,6,0.41628413268364195,-0.2418455183216367,0.2418455183216367,False
english,6,27,6,1,6,0.6073799429743404,0.26821787885710524,0.26821787885710524,False
english,6,28,4,1,4,0.5545050759244028,0.10454013219229828,0.10454013219229828,False
english,6,29,7,1,1,0.7239153505502605,0.08019094743849758,0.08019094743849758,False
english,6,30,4,1,4,0.5009305085754645,0.17057525102181367,0.17057525102181367,False
english,6,31,1,1,1,0.0033560731247632993,0.3372077150043818,0.3372077150043818,False
english,6,32,6,1,6,0.21188204376801578,0.22481014993645657,0.22481014993645657,False
english,6,33,6,1,1,0.10669979332189455,0.2732657199906681,0.2732657199906681,False
english,6,34,4,1,4,0.10160243589262659,0.20197165801453862,0.20197165801453862,False
english,6,35,4,1,1,0.2141695394697643,0.29373458041641864,0.29373458041641864,False
